Date,Medicine Name,Quantity Sold,Category,Price per Unit,Stock Remaining,Supplier,Season,Location,Reorder Threshold
2015-05-08,Simvastatin,41,Lipid-lowering,47.0,-41,Supplier D,Spring,Aisle 9,Yes
2015-05-08,Diazepam,86,Benzodiazepine,20.47,-86,Supplier C,Spring,Aisle 9,Yes
2015-05-08,Ciprofloxacin,198,Antibiotic,41.35,-198,Supplier C,Spring,Aisle 10,Yes
2015-05-08,Levothyroxine,35,Thyroid Hormone,7.98,-35,Supplier D,Spring,Aisle 3,Yes
2015-05-15,Paracetamol,54,Analgesic,5.62,-54,Supplier D,Spring,Aisle 10,Yes
2015-05-15,Ibuprofen,198,NSAID,43.59,-198,Supplier A,Spring,Aisle 5,Yes
2015-05-15,Aspirin,84,NSAID,11.66,-84,Supplier C,Spring,Aisle 8,Yes
2015-05-15,Amoxicillin,137,Antibiotic,17.12,-137,Supplier D,Spring,Aisle 9,Yes
2015-05-15,Cetirizine,85,Antihistamine,23.75,-85,Supplier B,Spring,Aisle 1,Yes
2015-05-15,Loratadine,174,Antihistamine,44.64,-174,Supplier D,Spring,Aisle 3,Yes
2015-05-15,Omeprazole,90,Antacid,32.14,-90,Supplier C,Spring,Aisle 8,Yes
2015-05-15,Metformin,61,Antidiabetic,44.68,-61,Supplier A,Spring,Aisle 2,Yes
2015-05-15,Simvastatin,54,Lipid-lowering,12.34,-54,Supplier C,Spring,Aisle 1,Yes
2015-05-15,Diazepam,107,Benzodiazepine,22.97,-107,Supplier D,Spring,Aisle 2,Yes
2015-05-15,Ciprofloxacin,38,Antibiotic,34.67,-38,Supplier A,Spring,Aisle 7,Yes
2015-05-15,Levothyroxine,89,Thyroid Hormone,33.54,-89,Supplier D,Spring,Aisle 3,Yes
2015-05-22,Paracetamol,194,Analgesic,15.18,-194,Supplier B,Spring,Aisle 10,Yes
2015-05-22,Ibuprofen,46,NSAID,13.36,-46,Supplier A,Spring,Aisle 9,Yes
2015-05-22,Aspirin,134,NSAID,43.03,-134,Supplier D,Spring,Aisle 7,Yes
2015-05-22,Amoxicillin,69,Antibiotic,16.41,-69,Supplier D,Spring,Aisle 8,Yes
2015-05-22,Cetirizine,100,Antihistamine,40.3,-100,Supplier C,Spring,Aisle 2,Yes
2015-05-22,Loratadine,189,Antihistamine,13.58,-189,Supplier B,Spring,Aisle 5,Yes
2015-05-22,Omeprazole,30,Antacid,45.74,-30,Supplier D,Spring,Aisle 2,Yes
2015-05-22,Metformin,77,Antidiabetic,35.82,-77,Supplier A,Spring,Aisle 9,Yes
2015-05-22,Simvastatin,61,Lipid-lowering,13.6,-61,Supplier C,Spring,Aisle 7,Yes
2015-05-22,Diazepam,54,Benzodiazepine,25.33,-54,Supplier B,Spring,Aisle 2,Yes
2015-05-22,Ciprofloxacin,189,Antibiotic,6.99,-189,Supplier B,Spring,Aisle 4,Yes
2015-05-22,Levothyroxine,58,Thyroid Hormone,36.33,-58,Supplier C,Spring,Aisle 6,Yes
2015-05-29,Paracetamol,132,Analgesic,31.93,-132,Supplier D,Spring,Aisle 2,Yes
2015-05-29,Ibuprofen,160,NSAID,49.58,-160,Supplier A,Spring,Aisle 2,Yes
2015-05-29,Aspirin,74,NSAID,16.19,-74,Supplier A,Spring,Aisle 8,Yes
2015-05-29,Amoxicillin,38,Antibiotic,5.02,-38,Supplier A,Spring,Aisle 1,Yes
2015-05-29,Cetirizine,78,Antihistamine,49.15,-78,Supplier D,Spring,Aisle 7,Yes
2015-05-29,Loratadine,67,Antihistamine,43.15,-67,Supplier D,Spring,Aisle 10,Yes
2015-05-29,Omeprazole,53,Antacid,46.22,-53,Supplier D,Spring,Aisle 2,Yes
2015-05-29,Metformin,60,Antidiabetic,38.83,-60,Supplier D,Spring,Aisle 5,Yes
2015-05-29,Simvastatin,90,Lipid-lowering,38.54,-90,Supplier B,Spring,Aisle 8,Yes
2015-05-29,Diazepam,180,Benzodiazepine,43.63,-180,Supplier B,Spring,Aisle 3,Yes
2015-05-29,Ciprofloxacin,119,Antibiotic,32.75,-119,Supplier A,Spring,Aisle 3,Yes
2015-05-29,Levothyroxine,158,Thyroid Hormone,20.39,-158,Supplier C,Spring,Aisle 1,Yes
2015-06-05,Paracetamol,142,Analgesic,13.99,-142,Supplier A,Summer,Aisle 7,Yes
2015-06-05,Ibuprofen,124,NSAID,36.19,-124,Supplier D,Summer,Aisle 4,Yes
2015-06-05,Aspirin,178,NSAID,6.68,-178,Supplier A,Summer,Aisle 8,Yes
2015-06-05,Amoxicillin,158,Antibiotic,49.05,-158,Supplier B,Summer,Aisle 1,Yes
2015-06-05,Cetirizine,141,Antihistamine,32.23,-141,Supplier C,Summer,Aisle 2,Yes
2015-06-05,Loratadine,114,Antihistamine,14.42,-114,Supplier C,Summer,Aisle 7,Yes
2015-06-05,Omeprazole,190,Antacid,38.92,-190,Supplier A,Summer,Aisle 10,Yes
2015-06-05,Metformin,190,Antidiabetic,21.25,-190,Supplier B,Summer,Aisle 2,Yes
2015-06-05,Simvastatin,135,Lipid-lowering,14.47,-135,Supplier B,Summer,Aisle 9,Yes
2015-06-05,Diazepam,113,Benzodiazepine,48.34,-113,Supplier C,Summer,Aisle 9,Yes
2015-06-05,Ciprofloxacin,21,Antibiotic,27.12,-21,Supplier D,Summer,Aisle 4,Yes
2015-06-05,Levothyroxine,120,Thyroid Hormone,28.2,-120,Supplier D,Summer,Aisle 6,Yes
2015-06-12,Paracetamol,94,Analgesic,45.0,-94,Supplier A,Summer,Aisle 6,Yes
2015-06-12,Ibuprofen,79,NSAID,15.28,-79,Supplier A,Summer,Aisle 1,Yes
2015-06-12,Aspirin,192,NSAID,44.67,-192,Supplier B,Summer,Aisle 6,Yes
2015-06-12,Amoxicillin,114,Antibiotic,22.47,-114,Supplier D,Summer,Aisle 1,Yes
2015-06-12,Cetirizine,146,Antihistamine,31.2,-146,Supplier B,Summer,Aisle 6,Yes
2015-06-12,Loratadine,51,Antihistamine,6.26,-51,Supplier B,Summer,Aisle 3,Yes
2015-06-12,Omeprazole,88,Antacid,34.89,-88,Supplier B,Summer,Aisle 10,Yes
2015-06-12,Metformin,190,Antidiabetic,42.49,-190,Supplier B,Summer,Aisle 4,Yes
2015-06-12,Simvastatin,99,Lipid-lowering,7.43,-99,Supplier D,Summer,Aisle 7,Yes
2015-06-12,Diazepam,114,Benzodiazepine,21.03,-114,Supplier B,Summer,Aisle 6,Yes
2015-06-12,Ciprofloxacin,146,Antibiotic,17.27,-146,Supplier B,Summer,Aisle 5,Yes
2015-06-12,Levothyroxine,26,Thyroid Hormone,12.34,-26,Supplier D,Summer,Aisle 4,Yes
2015-06-19,Paracetamol,24,Analgesic,36.32,-24,Supplier A,Summer,Aisle 4,Yes
2015-06-19,Ibuprofen,117,NSAID,34.79,-117,Supplier D,Summer,Aisle 8,Yes
2015-06-19,Aspirin,128,NSAID,19.7,-128,Supplier A,Summer,Aisle 4,Yes
2015-06-19,Amoxicillin,139,Antibiotic,38.39,-139,Supplier B,Summer,Aisle 7,Yes
2015-06-19,Cetirizine,185,Antihistamine,30.58,-185,Supplier C,Summer,Aisle 9,Yes
2015-06-19,Loratadine,181,Antihistamine,42.29,-181,Supplier A,Summer,Aisle 5,Yes
2015-06-19,Omeprazole,195,Antacid,23.54,-195,Supplier C,Summer,Aisle 3,Yes
2015-06-19,Metformin,43,Antidiabetic,31.87,-43,Supplier A,Summer,Aisle 10,Yes
2015-06-19,Simvastatin,85,Lipid-lowering,20.59,-85,Supplier B,Summer,Aisle 10,Yes
2015-06-19,Diazepam,38,Benzodiazepine,12.22,-38,Supplier D,Summer,Aisle 1,Yes
2015-06-19,Ciprofloxacin,45,Antibiotic,43.08,-45,Supplier B,Summer,Aisle 8,Yes
2015-06-19,Levothyroxine,152,Thyroid Hormone,37.86,-152,Supplier A,Summer,Aisle 8,Yes
2015-06-26,Paracetamol,187,Analgesic,40.01,-187,Supplier D,Summer,Aisle 1,Yes
2015-06-26,Ibuprofen,71,NSAID,27.18,-71,Supplier B,Summer,Aisle 9,Yes
2015-06-26,Aspirin,183,NSAID,17.18,-183,Supplier A,Summer,Aisle 6,Yes
2015-06-26,Amoxicillin,171,Antibiotic,13.34,-171,Supplier A,Summer,Aisle 9,Yes
2015-06-26,Cetirizine,133,Antihistamine,8.99,-133,Supplier B,Summer,Aisle 3,Yes
2015-06-26,Loratadine,73,Antihistamine,41.29,-73,Supplier D,Summer,Aisle 5,Yes
2015-06-26,Omeprazole,125,Antacid,29.5,-125,Supplier B,Summer,Aisle 8,Yes
2015-06-26,Metformin,163,Antidiabetic,5.07,-163,Supplier D,Summer,Aisle 8,Yes
2015-06-26,Simvastatin,134,Lipid-lowering,31.0,-134,Supplier C,Summer,Aisle 10,Yes
2015-06-26,Diazepam,42,Benzodiazepine,35.06,-42,Supplier D,Summer,Aisle 4,Yes
2015-06-26,Ciprofloxacin,56,Antibiotic,18.57,-56,Supplier D,Summer,Aisle 5,Yes
2015-06-26,Levothyroxine,39,Thyroid Hormone,14.95,-39,Supplier A,Summer,Aisle 4,Yes
2015-07-03,Paracetamol,101,Analgesic,33.36,-101,Supplier A,Summer,Aisle 8,Yes
2015-07-03,Ibuprofen,182,NSAID,16.97,-182,Supplier B,Summer,Aisle 4,Yes
2015-07-03,Aspirin,36,NSAID,28.77,-36,Supplier B,Summer,Aisle 6,Yes
2015-07-03,Amoxicillin,127,Antibiotic,35.36,-127,Supplier A,Summer,Aisle 1,Yes
2015-07-03,Cetirizine,45,Antihistamine,46.09,-45,Supplier D,Summer,Aisle 6,Yes
2015-07-03,Loratadine,195,Antihistamine,17.97,-195,Supplier D,Summer,Aisle 7,Yes
2015-07-03,Omeprazole,96,Antacid,14.44,-96,Supplier D,Summer,Aisle 7,Yes
2015-07-03,Metformin,143,Antidiabetic,29.76,-143,Supplier D,Summer,Aisle 8,Yes
2015-07-03,Simvastatin,59,Lipid-lowering,10.17,-59,Supplier D,Summer,Aisle 10,Yes
2015-07-03,Diazepam,55,Benzodiazepine,39.92,-55,Supplier C,Summer,Aisle 5,Yes
2015-07-03,Ciprofloxacin,78,Antibiotic,37.05,-78,Supplier A,Summer,Aisle 7,Yes
2015-07-03,Levothyroxine,143,Thyroid Hormone,49.99,-143,Supplier A,Summer,Aisle 2,Yes
2015-07-10,Paracetamol,144,Analgesic,6.08,-144,Supplier D,Summer,Aisle 1,Yes
2015-07-10,Ibuprofen,25,NSAID,36.77,-25,Supplier A,Summer,Aisle 2,Yes
2015-07-10,Aspirin,60,NSAID,33.45,-60,Supplier D,Summer,Aisle 7,Yes
2015-07-10,Amoxicillin,143,Antibiotic,34.21,-143,Supplier D,Summer,Aisle 9,Yes
2015-07-10,Cetirizine,146,Antihistamine,14.19,-146,Supplier B,Summer,Aisle 6,Yes
2015-07-10,Loratadine,103,Antihistamine,21.4,-103,Supplier D,Summer,Aisle 6,Yes
2015-07-10,Omeprazole,53,Antacid,40.28,-53,Supplier D,Summer,Aisle 8,Yes
2015-07-10,Metformin,53,Antidiabetic,19.15,-53,Supplier C,Summer,Aisle 7,Yes
2015-07-10,Simvastatin,30,Lipid-lowering,41.26,-30,Supplier C,Summer,Aisle 5,Yes
2015-07-10,Diazepam,56,Benzodiazepine,37.82,-56,Supplier C,Summer,Aisle 1,Yes
2015-07-10,Ciprofloxacin,197,Antibiotic,40.41,-197,Supplier A,Summer,Aisle 1,Yes
2015-07-10,Levothyroxine,183,Thyroid Hormone,34.69,-183,Supplier C,Summer,Aisle 3,Yes
2015-07-17,Paracetamol,130,Analgesic,35.97,-130,Supplier D,Summer,Aisle 4,Yes
2015-07-17,Ibuprofen,92,NSAID,21.74,-92,Supplier C,Summer,Aisle 6,Yes
2015-07-17,Aspirin,126,NSAID,28.76,-126,Supplier B,Summer,Aisle 10,Yes
2015-07-17,Amoxicillin,132,Antibiotic,47.79,-132,Supplier C,Summer,Aisle 10,Yes
2015-07-17,Cetirizine,170,Antihistamine,27.76,-170,Supplier B,Summer,Aisle 2,Yes
2015-07-17,Loratadine,189,Antihistamine,34.23,-189,Supplier B,Summer,Aisle 3,Yes
2015-07-17,Omeprazole,199,Antacid,28.28,-199,Supplier B,Summer,Aisle 3,Yes
2015-07-17,Metformin,67,Antidiabetic,36.65,-67,Supplier A,Summer,Aisle 7,Yes
2015-07-17,Simvastatin,59,Lipid-lowering,18.58,-59,Supplier A,Summer,Aisle 3,Yes
2015-07-17,Diazepam,56,Benzodiazepine,6.25,-56,Supplier D,Summer,Aisle 7,Yes
2015-07-17,Ciprofloxacin,164,Antibiotic,35.87,-164,Supplier B,Summer,Aisle 2,Yes
2015-07-17,Levothyroxine,123,Thyroid Hormone,8.06,-123,Supplier D,Summer,Aisle 3,Yes
2015-07-24,Paracetamol,185,Analgesic,31.19,-185,Supplier D,Summer,Aisle 3,Yes
2015-07-24,Ibuprofen,190,NSAID,20.04,-190,Supplier A,Summer,Aisle 4,Yes
2015-07-24,Aspirin,147,NSAID,9.55,-147,Supplier B,Summer,Aisle 1,Yes
2015-07-24,Amoxicillin,41,Antibiotic,32.16,-41,Supplier A,Summer,Aisle 3,Yes
2015-07-24,Cetirizine,148,Antihistamine,17.99,-148,Supplier B,Summer,Aisle 6,Yes
2015-07-24,Loratadine,102,Antihistamine,18.05,-102,Supplier A,Summer,Aisle 3,Yes
2015-07-24,Omeprazole,114,Antacid,12.26,-114,Supplier D,Summer,Aisle 4,Yes
2015-07-24,Metformin,105,Antidiabetic,9.78,-105,Supplier D,Summer,Aisle 3,Yes
2015-07-24,Simvastatin,137,Lipid-lowering,26.8,-137,Supplier A,Summer,Aisle 5,Yes
2015-07-24,Diazepam,156,Benzodiazepine,23.99,-156,Supplier B,Summer,Aisle 2,Yes
2015-07-24,Ciprofloxacin,174,Antibiotic,27.85,-174,Supplier C,Summer,Aisle 5,Yes
2015-07-24,Levothyroxine,36,Thyroid Hormone,32.24,-36,Supplier B,Summer,Aisle 4,Yes
2015-07-31,Paracetamol,28,Analgesic,20.21,-28,Supplier D,Summer,Aisle 9,Yes
2015-07-31,Ibuprofen,52,NSAID,8.64,-52,Supplier A,Summer,Aisle 2,Yes
2015-07-31,Aspirin,135,NSAID,35.44,-135,Supplier C,Summer,Aisle 6,Yes
2015-07-31,Amoxicillin,57,Antibiotic,13.35,-57,Supplier D,Summer,Aisle 8,Yes
2015-07-31,Cetirizine,40,Antihistamine,39.46,-40,Supplier C,Summer,Aisle 3,Yes
2015-07-31,Loratadine,121,Antihistamine,26.6,-121,Supplier B,Summer,Aisle 1,Yes
2015-07-31,Omeprazole,199,Antacid,42.29,-199,Supplier C,Summer,Aisle 5,Yes
2015-07-31,Metformin,77,Antidiabetic,35.32,-77,Supplier D,Summer,Aisle 3,Yes
2015-07-31,Simvastatin,69,Lipid-lowering,34.79,-69,Supplier C,Summer,Aisle 1,Yes
2015-07-31,Diazepam,164,Benzodiazepine,20.25,-164,Supplier D,Summer,Aisle 2,Yes
2015-07-31,Ciprofloxacin,111,Antibiotic,9.24,-111,Supplier B,Summer,Aisle 2,Yes
2015-07-31,Levothyroxine,140,Thyroid Hormone,46.58,-140,Supplier D,Summer,Aisle 4,Yes
2015-08-07,Paracetamol,168,Analgesic,5.15,-168,Supplier A,Summer,Aisle 10,Yes
2015-08-07,Ibuprofen,129,NSAID,45.65,-129,Supplier D,Summer,Aisle 8,Yes
2015-08-07,Aspirin,142,NSAID,45.03,-142,Supplier B,Summer,Aisle 2,Yes
2015-08-07,Amoxicillin,186,Antibiotic,14.36,-186,Supplier B,Summer,Aisle 9,Yes
2015-08-07,Cetirizine,148,Antihistamine,14.22,-148,Supplier A,Summer,Aisle 10,Yes
2015-08-07,Loratadine,90,Antihistamine,44.48,-90,Supplier B,Summer,Aisle 3,Yes
2015-08-07,Omeprazole,98,Antacid,46.58,-98,Supplier D,Summer,Aisle 7,Yes
2015-08-07,Metformin,39,Antidiabetic,8.55,-39,Supplier B,Summer,Aisle 6,Yes
2015-08-07,Simvastatin,187,Lipid-lowering,21.36,-187,Supplier B,Summer,Aisle 2,Yes
2015-08-07,Diazepam,169,Benzodiazepine,13.32,-169,Supplier A,Summer,Aisle 10,Yes
2015-08-07,Ciprofloxacin,134,Antibiotic,25.62,-134,Supplier B,Summer,Aisle 8,Yes
2015-08-07,Levothyroxine,69,Thyroid Hormone,38.57,-69,Supplier C,Summer,Aisle 8,Yes
2015-08-14,Paracetamol,184,Analgesic,49.25,-184,Supplier C,Summer,Aisle 9,Yes
2015-08-14,Ibuprofen,50,NSAID,41.44,-50,Supplier C,Summer,Aisle 8,Yes
2015-08-14,Aspirin,58,NSAID,34.16,-58,Supplier D,Summer,Aisle 1,Yes
2015-08-14,Amoxicillin,37,Antibiotic,37.57,-37,Supplier C,Summer,Aisle 8,Yes
2015-08-14,Cetirizine,34,Antihistamine,24.81,-34,Supplier D,Summer,Aisle 2,Yes
2015-08-14,Loratadine,130,Antihistamine,10.05,-130,Supplier B,Summer,Aisle 6,Yes
2015-08-14,Omeprazole,133,Antacid,41.13,-133,Supplier C,Summer,Aisle 4,Yes
2015-08-14,Metformin,115,Antidiabetic,5.11,-115,Supplier A,Summer,Aisle 3,Yes
2015-08-14,Simvastatin,67,Lipid-lowering,36.81,-67,Supplier B,Summer,Aisle 1,Yes
2015-08-14,Diazepam,87,Benzodiazepine,18.35,-87,Supplier A,Summer,Aisle 6,Yes
2015-08-14,Ciprofloxacin,156,Antibiotic,43.25,-156,Supplier B,Summer,Aisle 6,Yes
2015-08-14,Levothyroxine,198,Thyroid Hormone,39.71,-198,Supplier A,Summer,Aisle 7,Yes
2015-08-21,Paracetamol,102,Analgesic,34.81,-102,Supplier C,Summer,Aisle 5,Yes
2015-08-21,Ibuprofen,171,NSAID,13.79,-171,Supplier C,Summer,Aisle 9,Yes
2015-08-21,Aspirin,39,NSAID,49.32,-39,Supplier C,Summer,Aisle 2,Yes
2015-08-21,Amoxicillin,87,Antibiotic,40.12,-87,Supplier B,Summer,Aisle 1,Yes
2015-08-21,Cetirizine,163,Antihistamine,39.14,-163,Supplier D,Summer,Aisle 5,Yes
2015-08-21,Loratadine,141,Antihistamine,15.79,-141,Supplier C,Summer,Aisle 2,Yes
2015-08-21,Omeprazole,114,Antacid,21.91,-114,Supplier D,Summer,Aisle 2,Yes
2015-08-21,Metformin,158,Antidiabetic,27.8,-158,Supplier A,Summer,Aisle 2,Yes
2015-08-21,Simvastatin,44,Lipid-lowering,48.06,-44,Supplier D,Summer,Aisle 7,Yes
2015-08-21,Diazepam,187,Benzodiazepine,49.52,-187,Supplier D,Summer,Aisle 5,Yes
2015-08-21,Ciprofloxacin,74,Antibiotic,6.8,-74,Supplier D,Summer,Aisle 7,Yes
2015-08-21,Levothyroxine,22,Thyroid Hormone,20.13,-22,Supplier A,Summer,Aisle 1,Yes
2015-08-28,Paracetamol,129,Analgesic,45.77,-129,Supplier D,Summer,Aisle 9,Yes
2015-08-28,Ibuprofen,150,NSAID,5.06,-150,Supplier D,Summer,Aisle 7,Yes
2015-08-28,Aspirin,176,NSAID,12.5,-176,Supplier A,Summer,Aisle 8,Yes
2015-08-28,Amoxicillin,44,Antibiotic,24.65,-44,Supplier D,Summer,Aisle 3,Yes
2015-08-28,Cetirizine,136,Antihistamine,31.52,-136,Supplier A,Summer,Aisle 1,Yes
2015-08-28,Loratadine,41,Antihistamine,7.91,-41,Supplier B,Summer,Aisle 2,Yes
2015-08-28,Omeprazole,118,Antacid,45.25,-118,Supplier D,Summer,Aisle 8,Yes
2015-08-28,Metformin,160,Antidiabetic,42.06,-160,Supplier D,Summer,Aisle 4,Yes
2015-08-28,Simvastatin,179,Lipid-lowering,17.09,-179,Supplier C,Summer,Aisle 10,Yes
2015-08-28,Diazepam,190,Benzodiazepine,43.94,-190,Supplier A,Summer,Aisle 5,Yes
2015-08-28,Ciprofloxacin,36,Antibiotic,41.46,-36,Supplier A,Summer,Aisle 8,Yes
2015-08-28,Levothyroxine,62,Thyroid Hormone,32.41,-62,Supplier A,Summer,Aisle 7,Yes
2015-09-04,Paracetamol,65,Analgesic,44.38,-65,Supplier C,Fall,Aisle 10,Yes
2015-09-04,Ibuprofen,125,NSAID,43.94,-125,Supplier C,Fall,Aisle 9,Yes
2015-09-04,Aspirin,196,NSAID,5.18,-196,Supplier D,Fall,Aisle 2,Yes
2015-09-04,Amoxicillin,90,Antibiotic,18.35,-90,Supplier C,Fall,Aisle 8,Yes
2015-09-04,Cetirizine,98,Antihistamine,42.84,-98,Supplier B,Fall,Aisle 1,Yes
2015-09-04,Loratadine,115,Antihistamine,24.67,-115,Supplier A,Fall,Aisle 9,Yes
2015-09-04,Omeprazole,35,Antacid,21.42,-35,Supplier D,Fall,Aisle 5,Yes
2015-09-04,Metformin,107,Antidiabetic,41.26,-107,Supplier D,Fall,Aisle 8,Yes
2015-09-04,Simvastatin,158,Lipid-lowering,9.17,-158,Supplier A,Fall,Aisle 2,Yes
2015-09-04,Diazepam,155,Benzodiazepine,33.31,-155,Supplier B,Fall,Aisle 2,Yes
2015-09-04,Ciprofloxacin,185,Antibiotic,9.11,-185,Supplier C,Fall,Aisle 3,Yes
2015-09-04,Levothyroxine,105,Thyroid Hormone,39.49,-105,Supplier A,Fall,Aisle 3,Yes
2015-09-11,Paracetamol,156,Analgesic,16.89,-156,Supplier A,Fall,Aisle 4,Yes
2015-09-11,Ibuprofen,112,NSAID,46.29,-112,Supplier D,Fall,Aisle 7,Yes
2015-09-11,Aspirin,141,NSAID,19.47,-141,Supplier C,Fall,Aisle 6,Yes
2015-09-11,Amoxicillin,31,Antibiotic,40.89,-31,Supplier C,Fall,Aisle 6,Yes
2015-09-11,Cetirizine,96,Antihistamine,18.58,-96,Supplier B,Fall,Aisle 7,Yes
2015-09-11,Loratadine,21,Antihistamine,42.4,-21,Supplier C,Fall,Aisle 10,Yes
2015-09-11,Omeprazole,153,Antacid,33.24,-153,Supplier B,Fall,Aisle 5,Yes
2015-09-11,Metformin,55,Antidiabetic,43.23,-55,Supplier D,Fall,Aisle 9,Yes
2015-09-11,Simvastatin,200,Lipid-lowering,15.82,-200,Supplier C,Fall,Aisle 1,Yes
2015-09-11,Diazepam,125,Benzodiazepine,34.47,-125,Supplier B,Fall,Aisle 5,Yes
2015-09-11,Ciprofloxacin,111,Antibiotic,5.72,-111,Supplier A,Fall,Aisle 5,Yes
2015-09-11,Levothyroxine,81,Thyroid Hormone,39.69,-81,Supplier C,Fall,Aisle 3,Yes
2015-09-18,Paracetamol,197,Analgesic,36.44,-197,Supplier C,Fall,Aisle 9,Yes
2015-09-18,Ibuprofen,129,NSAID,16.39,-129,Supplier D,Fall,Aisle 7,Yes
2015-09-18,Aspirin,49,NSAID,43.07,-49,Supplier B,Fall,Aisle 2,Yes
2015-09-18,Amoxicillin,31,Antibiotic,36.43,-31,Supplier D,Fall,Aisle 7,Yes
2015-09-18,Cetirizine,72,Antihistamine,13.09,-72,Supplier B,Fall,Aisle 6,Yes
2015-09-18,Loratadine,143,Antihistamine,6.92,-143,Supplier B,Fall,Aisle 10,Yes
2015-09-18,Omeprazole,115,Antacid,9.24,-115,Supplier B,Fall,Aisle 9,Yes
2015-09-18,Metformin,113,Antidiabetic,32.93,-113,Supplier B,Fall,Aisle 10,Yes
2015-09-18,Simvastatin,125,Lipid-lowering,39.32,-125,Supplier A,Fall,Aisle 2,Yes
2015-09-18,Diazepam,137,Benzodiazepine,29.67,-137,Supplier A,Fall,Aisle 10,Yes
2015-09-18,Ciprofloxacin,131,Antibiotic,16.4,-131,Supplier A,Fall,Aisle 8,Yes
2015-09-18,Levothyroxine,155,Thyroid Hormone,12.64,-155,Supplier B,Fall,Aisle 5,Yes
2015-09-25,Paracetamol,115,Analgesic,13.64,-115,Supplier D,Fall,Aisle 3,Yes
2015-09-25,Ibuprofen,145,NSAID,36.88,-145,Supplier A,Fall,Aisle 2,Yes
2015-09-25,Aspirin,87,NSAID,16.48,-87,Supplier A,Fall,Aisle 10,Yes
2015-09-25,Amoxicillin,199,Antibiotic,6.5,-199,Supplier B,Fall,Aisle 2,Yes
2015-09-25,Cetirizine,138,Antihistamine,38.32,-138,Supplier B,Fall,Aisle 10,Yes
2015-09-25,Loratadine,116,Antihistamine,6.92,-116,Supplier B,Fall,Aisle 6,Yes
2015-09-25,Omeprazole,31,Antacid,42.39,-31,Supplier A,Fall,Aisle 10,Yes
2015-09-25,Metformin,77,Antidiabetic,47.26,-77,Supplier B,Fall,Aisle 9,Yes
2015-09-25,Simvastatin,85,Lipid-lowering,34.36,-85,Supplier C,Fall,Aisle 6,Yes
2015-09-25,Diazepam,134,Benzodiazepine,32.32,-134,Supplier A,Fall,Aisle 9,Yes
2015-09-25,Ciprofloxacin,198,Antibiotic,36.87,-198,Supplier A,Fall,Aisle 2,Yes
2015-09-25,Levothyroxine,79,Thyroid Hormone,22.73,-79,Supplier A,Fall,Aisle 2,Yes
2015-10-02,Paracetamol,125,Analgesic,34.65,-125,Supplier B,Fall,Aisle 8,Yes
2015-10-02,Ibuprofen,155,NSAID,28.53,-155,Supplier A,Fall,Aisle 8,Yes
2015-10-02,Aspirin,124,NSAID,24.29,-124,Supplier B,Fall,Aisle 7,Yes
2015-10-02,Amoxicillin,90,Antibiotic,5.35,-90,Supplier D,Fall,Aisle 5,Yes
2015-10-02,Cetirizine,165,Antihistamine,25.67,-165,Supplier A,Fall,Aisle 4,Yes
2015-10-02,Loratadine,170,Antihistamine,11.47,-170,Supplier A,Fall,Aisle 4,Yes
2015-10-02,Omeprazole,37,Antacid,12.15,-37,Supplier B,Fall,Aisle 4,Yes
2015-10-02,Metformin,176,Antidiabetic,44.08,-176,Supplier B,Fall,Aisle 4,Yes
2015-10-02,Simvastatin,55,Lipid-lowering,7.89,-55,Supplier C,Fall,Aisle 8,Yes
2015-10-02,Diazepam,23,Benzodiazepine,47.26,-23,Supplier B,Fall,Aisle 6,Yes
2015-10-02,Ciprofloxacin,199,Antibiotic,22.76,-199,Supplier B,Fall,Aisle 8,Yes
2015-10-02,Levothyroxine,24,Thyroid Hormone,21.59,-24,Supplier A,Fall,Aisle 1,Yes
2015-10-09,Paracetamol,128,Analgesic,36.67,-128,Supplier C,Fall,Aisle 9,Yes
2015-10-09,Ibuprofen,43,NSAID,7.03,-43,Supplier B,Fall,Aisle 8,Yes
2015-10-09,Aspirin,20,NSAID,46.63,-20,Supplier A,Fall,Aisle 10,Yes
2015-10-09,Amoxicillin,68,Antibiotic,18.28,-68,Supplier B,Fall,Aisle 7,Yes
2015-10-09,Cetirizine,157,Antihistamine,27.96,-157,Supplier B,Fall,Aisle 3,Yes
2015-10-09,Loratadine,123,Antihistamine,12.07,-123,Supplier C,Fall,Aisle 7,Yes
2015-10-09,Omeprazole,76,Antacid,24.34,-76,Supplier A,Fall,Aisle 7,Yes
2015-10-09,Metformin,63,Antidiabetic,7.54,-63,Supplier B,Fall,Aisle 9,Yes
2015-10-09,Simvastatin,38,Lipid-lowering,15.32,-38,Supplier D,Fall,Aisle 8,Yes
2015-10-09,Diazepam,162,Benzodiazepine,18.86,-162,Supplier B,Fall,Aisle 9,Yes
2015-10-09,Ciprofloxacin,147,Antibiotic,46.56,-147,Supplier D,Fall,Aisle 3,Yes
2015-10-09,Levothyroxine,193,Thyroid Hormone,20.43,-193,Supplier D,Fall,Aisle 4,Yes
2015-10-16,Paracetamol,81,Analgesic,8.91,-81,Supplier D,Fall,Aisle 2,Yes
2015-10-16,Ibuprofen,153,NSAID,49.12,-153,Supplier C,Fall,Aisle 8,Yes
2015-10-16,Aspirin,59,NSAID,28.4,-59,Supplier A,Fall,Aisle 4,Yes
2015-10-16,Amoxicillin,143,Antibiotic,44.02,-143,Supplier B,Fall,Aisle 3,Yes
